session_id,user_id,recipe_id,饮品名称,twin_tower_similarity,normalized_twin_similarity,state_score,flavor_score,scene_score,health_score,visual_score,rule_score,makeability_score,novelty_score,label,rank_target_score
S030,U030,R002,蜂蜜柠檬茶,-0.7009,0.1495,0.0967,0.0,0.0,1.0,0.0,0.279,0.7,0.7697,0,0.2864
S030,U030,R003,葡萄柠檬茉莉花茶,-0.5772,0.2114,0.0774,0.0,0.0,1.0,0.0,0.2732,0.7,0.756,0,0.3047
S030,U030,R004,青柠桂花蜜乌龙,-0.6418,0.1791,0.0928,0.0,0.0,1.0,0.0,0.2778,0.7,0.8448,0,0.2999
S030,U030,R005,百香果乳酸绿茶,-0.718,0.141,0.0681,0.0,0.0,1.0,0.0,0.2704,0.7,0.6714,0,0.2746
S030,U030,R006,百香果美式,-0.7698,0.1151,0.0716,0.0,0.0,0.75,0.0,0.209,0.7,0.6645,0,0.0
S030,U030,R007,百香果美式（低咖啡因）,-0.5018,0.2491,0.1076,0.0,0.1,0.75,0.0,0.2348,0.7,0.7887,0,0.0
S030,U030,R008,杨枝甘露,-0.6232,0.1884,0.0659,0.0,0.0,1.0,0.0,0.2698,0.3,0.9364,0,0.2642
S030,U030,R009,鲜橙绿茶,-0.7888,0.1056,0.0764,0.0,0.0,1.0,0.0,0.2729,0.7,0.931,0,0.2763
S030,U030,R010,橙C美式,-0.78,0.11,0.0762,0.0,0.0,0.75,0.0,0.2104,0.7,0.7445,0,0.0
S030,U030,R011,橙C美式（低咖啡因）,-0.4931,0.2534,0.1158,0.0,0.1111,0.75,0.0,0.2389,0.7,0.7119,0,0.0
S030,U030,R012,鲜橙养乐多,-0.5527,0.2237,0.0565,0.0,0.0,1.0,0.0,0.2669,0.7,0.5733,0,0.2971
S030,U030,R013,草莓奶昔,-0.5529,0.2236,0.0675,0.0,0.0,1.0,0.0,0.2702,0.7,0.5269,0,0.2962
S030,U030,R014,蓝莓奶昔,-0.5614,0.2193,0.0677,0.0,0.0,1.0,0.0,0.2703,0.7,0.7618,0,0.3065
S030,U030,R015,桃桃乌龙,-0.5772,0.2114,0.0761,0.0,0.0,1.0,0.0,0.2728,0.7,0.5826,0,0.2959
S030,U030,R016,芒果奶昔,-0.5596,0.2202,0.0672,0.0,0.0,1.0,0.0,0.2702,0.7,0.8547,0,0.3114
S030,U030,R017,柠迭莓萝气泡水,-0.7097,0.1451,0.0143,0.0,0.0,0.75,0.0,0.1918,0.3,0.716,0,0.0
S030,U030,R018,茉莉苹果奶绿,-0.57,0.215,0.0939,0.0,0.0,1.0,0.0,0.2782,0.7,0.9971,0,0.3203
S030,U030,R019,荔枝白茶,-0.5556,0.2222,0.0761,0.0,0.0,1.0,0.0,0.2728,0.7,0.7875,0,0.3099
S030,U030,R020,超级吨吨桶,-0.7679,0.116,0.1009,0.0,0.0556,1.0,0.0,0.2886,0.3,0.5253,0,0.2267
S030,U030,R021,芝士奶盖铁观音,-0.5402,0.2299,0.0762,0.0,0.0,1.0,0.0,0.2729,0.7,0.9614,0,0.3213
S030,U030,R022,抹茶椰青美式,-0.7722,0.1139,0.0677,0.0,0.0,0.75,0.0,0.2078,1.0,0.8005,0,0.0
S030,U030,R023,草莓抹茶椰,-0.6754,0.1623,0.0752,0.0,0.0,0.75,0.0,0.2101,0.7,0.8647,0,0.0
S030,U030,R024,柠檬草薄荷气泡水,-0.7269,0.1365,0.0089,0.0,0.0,0.75,0.0,0.1902,0.7,0.7778,0,0.0
S030,U030,R025,蝶豆花柠檬气泡水,-0.7173,0.1414,0.0169,0.0,0.0,0.75,0.0,0.1926,0.3,0.9916,0,0.0
S030,U030,R026,泰式奶红,-0.6077,0.1961,0.0901,0.0,0.0,1.0,0.0,0.277,1.0,0.6612,0,0.3264
S030,U030,R027,泰式奶绿,-0.6335,0.1833,0.0967,0.0,0.0,1.0,0.0,0.279,1.0,0.6108,0,0.3202
S030,U030,R028,冰橙伯爵鸳鸯茶,-0.7724,0.1138,0.0824,0.0,0.0,0.75,0.0,0.2122,1.0,0.723,0,0.0
S030,U030,R029,伯爵红茶奶茶,-0.6217,0.1892,0.1379,0.0,0.0625,1.0,0.0,0.3008,1.0,0.8753,0,0.3453
S030,U030,R030,焙茶豆乳,-0.4527,0.2737,0.1423,0.0,0.0625,1.0,0.0,0.3021,1.0,0.5707,0,0.3603
S030,U030,R031,抹茶豆乳,-0.5294,0.2353,0.1306,0.0,0.0625,0.75,0.0,0.236,1.0,0.9166,0,0.0
S030,U030,R032,抹茶拿铁,-0.7777,0.1111,0.1423,0.0,0.0625,0.75,0.0,0.2396,1.0,0.5239,0,0.0
S030,U030,R033,燕麦奶抹茶拿铁,-0.5552,0.2224,0.13,0.0,0.0625,0.75,0.0,0.2359,1.0,0.7454,0,0.0
S030,U030,R034,椰奶抹茶拿铁,-0.7671,0.1165,0.1317,0.0,0.0625,0.75,0.0,0.2364,1.0,0.5948,0,0.0
S030,U030,R035,杏仁奶抹茶拿铁,-0.7894,0.1053,0.13,0.0,0.0625,0.75,0.0,0.2359,1.0,0.5983,0,0.0
S030,U030,R036,港式鸳鸯,-0.7746,0.1127,0.1137,0.0,0.0556,0.75,0.0,0.2299,1.0,0.9161,0,0.0
S030,U030,R037,拿铁,-0.7755,0.1123,0.14,0.0,0.0625,0.75,0.0,0.2389,1.0,0.8612,0,0.0
S030,U030,R038,燕麦奶拿铁,-0.5893,0.2054,0.1386,0.0,0.0625,0.75,0.0,0.2385,1.0,0.6477,0,0.0
S030,U030,R039,椰奶拿铁,-0.7859,0.1071,0.1379,0.0,0.0625,0.75,0.0,0.2383,1.0,0.8827,0,0.0
S030,U030,R040,杏仁奶拿铁,-0.7882,0.1059,0.1386,0.0,0.0625,0.75,0.0,0.2385,1.0,0.9792,0,0.0
S030,U030,R041,拿铁（低咖啡因）,-0.7743,0.1129,0.1442,0.125,0.125,0.75,0.0,0.2745,1.0,0.6158,0,0.0
S030,U030,R042,燕麦奶拿铁（低咖啡因）,-0.7821,0.109,0.1442,0.125,0.125,0.75,0.0,0.2745,1.0,0.9989,0,0.0
S030,U030,R043,椰奶拿铁（低咖啡因）,-0.7776,0.1112,0.1425,0.1111,0.125,0.75,0.0,0.2712,1.0,0.7672,0,0.0
S030,U030,R044,杏仁奶拿铁（低咖啡因）,-0.7771,0.1114,0.1442,0.125,0.125,0.75,0.0,0.2745,1.0,0.5138,0,0.0
S030,U030,R045,卡布奇诺,-0.7767,0.1116,0.1361,0.0,0.0625,0.75,0.0,0.2377,1.0,0.6659,0,0.0
S030,U030,R046,卡布奇诺（低咖啡因）,-0.7755,0.1123,0.1409,0.1111,0.125,0.75,0.0,0.2708,1.0,0.8612,0,0.0
S030,U030,R047,西班牙拿铁,-0.7784,0.1108,0.1152,0.0,0.0556,0.75,0.0,0.2304,1.0,0.758,0,0.0
S030,U030,R048,西班牙拿铁（低咖啡因）,-0.778,0.111,0.2031,0.1111,0.125,0.75,0.0,0.2894,1.0,0.7572,0,0.0
S030,U030,R049,摩卡,-0.7778,0.1111,0.148,0.0,0.1,0.75,0.0,0.2469,1.0,0.5865,0,0.0
S030,U030,R050,燕麦奶摩卡,-0.7911,0.1044,0.1463,0.0,0.1,0.75,0.0,0.2464,1.0,0.8172,0,0.0
S030,U030,R051,椰奶摩卡,-0.7888,0.1056,0.1699,0.0,0.1111,0.75,0.0,0.2551,1.0,0.5954,0,0.0
S030,U030,R052,杏仁奶摩卡,-0.7877,0.1061,0.1694,0.0,0.1111,0.75,0.0,0.255,1.0,0.7228,0,0.0
S030,U030,R053,摩卡（低咖啡因）,-0.7794,0.1103,0.2054,0.125,0.125,0.75,0.0,0.2929,1.0,0.5755,0,0.0
S030,U030,R054,燕麦奶摩卡（低咖啡因）,-0.7824,0.1088,0.2048,0.125,0.125,0.75,0.0,0.2927,1.0,0.9076,0,0.0
S030,U030,R055,椰奶摩卡（低咖啡因）,-0.7844,0.1078,0.2042,0.1111,0.125,0.75,0.0,0.2897,1.0,0.8915,0,0.0
S030,U030,R056,杏仁奶摩卡（低咖啡因）,-0.7863,0.1068,0.2048,0.125,0.125,0.75,0.0,0.2927,1.0,0.5577,0,0.0
S030,U030,R057,dirty,-0.7772,0.1114,0.1705,0.0,0.1111,0.75,0.0,0.2553,0.7,0.6265,0,0.0
S030,U030,R058,燕麦奶dirty,-0.7821,0.109,0.1694,0.0,0.1111,0.75,0.0,0.255,0.7,0.5583,0,0.0
S030,U030,R059,椰奶dirty,-0.7848,0.1076,0.1694,0.0,0.1111,0.75,0.0,0.255,0.7,0.5655,0,0.0
S030,U030,R060,杏仁奶dirty,-0.7851,0.1074,0.1694,0.0,0.1111,0.75,0.0,0.255,0.7,0.8607,0,0.0
S030,U030,R061,dirty（低咖啡因）,-0.7763,0.1119,0.2054,0.1111,0.125,0.75,0.0,0.2901,0.7,0.5721,0,0.0
S030,U030,R062,燕麦奶dirty（低咖啡因）,-0.7838,0.1081,0.2054,0.1111,0.125,0.75,0.0,0.2901,0.7,0.9763,0,0.0
S030,U030,R063,椰奶dirty（低咖啡因）,-0.7862,0.1069,0.2042,0.1,0.125,0.75,0.0,0.2875,0.7,0.8569,0,0.0
S030,U030,R064,杏仁奶dirty（低咖啡因）,-0.7811,0.1095,0.2054,0.1111,0.125,0.75,0.0,0.2901,0.7,0.7162,0,0.0
S030,U030,R065,热可可,0.0076,0.5038,0.1818,0.2,0.125,1.0,0.0,0.3633,1.0,0.8005,1,0.5298
S030,U030,R066,燕麦奶热可可,0.2271,0.6135,0.1781,0.2,0.125,1.0,0.0,0.3622,1.0,0.825,1,0.569
S030,U030,R067,杏仁奶热可可,0.184,0.592,0.1781,0.2,0.125,1.0,0.0,0.3622,1.0,0.8147,0,0.5109
S030,U030,R068,玫瑰椰椰烤奶,-0.107,0.4465,0.2203,0.125,0.1429,1.0,0.0,0.3625,1.0,0.9297,1,0.5159
S030,U030,R069,玫瑰菊花茶,0.0809,0.5404,0.171,0.25,0.1111,1.0,0.0,0.368,1.0,0.9758,1,0.5535
S030,U030,R070,玫瑰陈皮茶,-0.3988,0.3006,0.1686,0.1667,0.1111,1.0,0.0,0.3506,1.0,0.559,0,0.3909
S030,U030,R071,金银花菊花茶,-0.1317,0.4342,0.1736,0.2,0.1111,1.0,0.0,0.3588,1.0,0.5561,0,0.4412
S030,U030,R072,菊花柠檬茶,-0.6807,0.1597,0.1576,0.1429,0.1111,1.0,0.0,0.3425,1.0,0.814,0,0.3507
S030,U030,R073,薰衣草柠檬茶,-0.688,0.156,0.1569,0.125,0.1111,1.0,0.0,0.3387,1.0,0.826,0,0.3483
S030,U030,R074,百花茶,-0.4792,0.2604,0.1675,0.2,0.1111,1.0,0.0,0.3569,1.0,0.5443,0,0.379
S030,U030,R075,洛神花玫瑰茶,-0.6184,0.1908,0.1675,0.2,0.1111,1.0,0.0,0.3569,1.0,0.7807,0,0.3664
S030,U030,R076,洛神花苹果茶,-0.7589,0.1205,0.1654,0.1667,0.1111,1.0,0.0,0.3496,1.0,0.8584,0,0.3424
S030,U030,R077,金银花荷叶茶,-0.6107,0.1947,0.1625,0.2,0.1111,1.0,0.0,0.3554,1.0,0.9293,0,0.3745
S030,U030,R078,百合玫瑰茶,0.1856,0.5928,0.175,0.25,0.1111,1.0,0.0,0.3692,1.0,0.554,1,0.5513
S030,U030,R079,陈皮苹果茶,-0.5082,0.2459,0.1664,0.1667,0.1111,1.0,0.0,0.3499,1.0,0.5053,0,0.3688
S031,U031,R001,薄荷柠檬气泡茶,-0.7469,0.1265,0.1137,0.0,0.5556,1.0,0.0,0.3675,0.7,0.7844,0,0.3189
S031,U031,R002,蜂蜜柠檬茶,-0.1385,0.4308,0.2173,0.0,0.3125,1.0,0.0,0.3621,0.7,0.9737,0,0.4324
S031,U031,R003,葡萄柠檬茉莉花茶,-0.3389,0.3305,0.1835,0.0,0.5625,1.0,0.0,0.3894,0.7,0.7216,0,0.397
S031,U031,R004,青柠桂花蜜乌龙,-0.5458,0.2271,0.1828,0.0,0.5625,1.0,0.0,0.3892,0.7,0.6698,0,0.3581
S031,U031,R005,百香果乳酸绿茶,-0.7675,0.1162,0.1507,0.0,0.5556,1.0,0.0,0.3785,0.7,0.821,0,0.3221
S031,U031,R006,百香果美式,-0.7362,0.1319,0.1882,0.0,0.5625,1.0,0.0,0.3908,0.7,0.5588,0,0.32
S031,U031,R007,百香果美式（低咖啡因）,-0.5923,0.2039,0.0753,0.0,0.55,1.0,0.0,0.3551,0.7,0.9335,0,0.3478
S031,U031,R008,杨枝甘露,-0.3839,0.3081,0.1899,0.0,0.5625,1.0,0.0,0.3913,0.3,0.6008,0,0.3439
S031,U031,R009,鲜橙绿茶,-0.8081,0.096,0.1671,0.0,0.5625,1.0,0.0,0.3845,0.7,0.764,0,0.3148
S031,U031,R010,橙C美式,-0.7488,0.1256,0.2024,0.0,0.5625,1.0,0.0,0.3951,0.7,0.93,0,0.3383
S031,U031,R011,橙C美式（低咖啡因）,-0.5243,0.2378,0.0794,0.0,0.5556,1.0,0.0,0.3571,0.7,0.9225,0,0.3601
S031,U031,R012,鲜橙养乐多,-0.3437,0.3282,0.1808,0.0,0.5625,1.0,0.0,0.3886,0.7,0.528,0,0.3861
S031,U031,R013,草莓奶昔,-0.2447,0.3776,0.2024,0.0,0.5625,1.0,0.0,0.3951,0.7,0.9257,0,0.4263
S031,U031,R014,蓝莓奶昔,-0.1356,0.4322,0.2032,0.0,0.5625,1.0,0.0,0.3953,0.7,0.742,1,0.4862
S031,U031,R015,桃桃乌龙,-0.174,0.413,0.1973,0.0,0.5625,1.0,0.0,0.3936,0.7,0.9894,0,0.4411
S031,U031,R016,芒果奶昔,-0.2424,0.3788,0.2016,0.0,0.5625,1.0,0.0,0.3948,0.7,0.9767,0,0.4291
S031,U031,R017,柠迭莓萝气泡水,-0.7549,0.1226,0.1257,0.0,0.5625,1.0,0.0,0.3721,0.3,0.8722,0,0.284
S031,U031,R018,茉莉苹果奶绿,0.0151,0.5076,0.214,0.0,0.5625,1.0,0.0,0.3986,0.7,0.994,1,0.5267
S031,U031,R019,荔枝白茶,-0.2159,0.392,0.1973,0.0,0.5625,1.0,0.0,0.3936,0.7,0.8867,0,0.4287
S031,U031,R020,超级吨吨桶,-0.7473,0.1264,0.1513,0.0,0.5556,1.0,0.0,0.3787,0.3,0.5691,0,0.2731
S031,U031,R021,芝士奶盖铁观音,0.0431,0.5216,0.2188,0.0,0.5625,1.0,0.0,0.4,0.7,0.6862,1,0.5169
S031,U031,R022,抹茶椰青美式,-0.4541,0.273,0.2121,0.0,0.5625,1.0,0.0,0.398,1.0,0.5628,1,0.4528
S031,U031,R023,草莓抹茶椰,-0.1273,0.4363,0.2067,0.0,0.5625,1.0,0.0,0.3964,0.7,0.678,1,0.485
S031,U031,R024,柠檬草薄荷气泡水,-0.7708,0.1146,0.1262,0.0,0.5625,1.0,0.0,0.3722,0.7,0.8205,0,0.3186
S031,U031,R025,蝶豆花柠檬气泡水,-0.766,0.117,0.1241,0.0,0.5625,1.0,0.0,0.3716,0.3,0.9371,0,0.285
S031,U031,R026,泰式奶红,-0.4268,0.2866,0.1548,0.0,0.5,1.0,0.0,0.3714,1.0,0.5827,0,0.3966
S031,U031,R027,泰式奶绿,-0.436,0.282,0.161,0.0,0.5,1.0,0.0,0.3733,1.0,0.9071,0,0.412
S031,U031,R028,冰橙伯爵鸳鸯茶,-0.7469,0.1265,0.1562,0.0,0.5,1.0,0.0,0.3718,1.0,0.9474,0,0.359
S031,U031,R029,伯爵红茶奶茶,-0.6755,0.1622,0.1379,0.0,0.25,1.0,0.0,0.3289,1.0,0.8134,0,0.3455
S031,U031,R030,焙茶豆乳,-0.4066,0.2967,0.1529,0.0,0.25,1.0,0.0,0.3334,1.0,0.9996,0,0.4039
S031,U031,R031,抹茶豆乳,-0.5555,0.2223,0.1509,0.0,0.25,1.0,0.0,0.3328,1.0,0.5252,0,0.3538
S031,U031,R032,抹茶拿铁,-0.7471,0.1264,0.1317,0.0,0.25,1.0,0.0,0.327,1.0,0.6476,0,0.3238
S031,U031,R033,燕麦奶抹茶拿铁,-0.6024,0.1988,0.15,0.0,0.25,1.0,0.0,0.3325,1.0,0.7855,0,0.3585
S031,U031,R034,椰奶抹茶拿铁,-0.7421,0.129,0.1317,0.0,0.25,1.0,0.0,0.327,1.0,0.5624,0,0.3204
S031,U031,R035,杏仁奶抹茶拿铁,-0.7491,0.1254,0.15,0.0,0.25,1.0,0.0,0.3325,1.0,0.6957,0,0.3283
S031,U031,R036,港式鸳鸯,-0.7513,0.1243,0.1137,0.0,0.25,1.0,0.0,0.3216,1.0,0.6204,0,0.3193
S031,U031,R037,拿铁,-0.7456,0.1272,0.14,0.0,0.25,1.0,0.0,0.3295,1.0,0.9987,0,0.3427
S031,U031,R038,燕麦奶拿铁,-0.6143,0.1929,0.1482,0.0,0.25,1.0,0.0,0.332,1.0,0.59,0,0.3464
S031,U031,R039,椰奶拿铁,-0.7447,0.1277,0.1379,0.0,0.25,1.0,0.0,0.3289,1.0,0.5834,0,0.3219
S031,U031,R040,杏仁奶拿铁,-0.747,0.1265,0.1482,0.0,0.25,1.0,0.0,0.332,1.0,0.6271,0,0.325
S031,U031,R041,拿铁（低咖啡因）,-0.7524,0.1238,0.0317,0.0,0.25,1.0,0.0,0.297,1.0,0.5074,0,0.3024
S031,U031,R042,燕麦奶拿铁（低咖啡因）,-0.7483,0.1258,0.0317,0.0,0.25,1.0,0.0,0.297,1.0,0.6924,0,0.3123
S031,U031,R043,椰奶拿铁（低咖啡因）,-0.7423,0.1289,0.03,0.0,0.25,1.0,0.0,0.2965,1.0,0.8665,0,0.3219
S031,U031,R044,杏仁奶拿铁（低咖啡因）,-0.7489,0.1256,0.0317,0.0,0.25,1.0,0.0,0.297,1.0,0.9391,0,0.3245
S031,U031,R045,卡布奇诺,-0.7493,0.1254,0.1361,0.0,0.25,1.0,0.0,0.3283,1.0,0.7498,0,0.3291
S031,U031,R046,卡布奇诺（低咖啡因）,-0.7505,0.1247,0.0284,0.0,0.25,1.0,0.0,0.296,1.0,0.7914,0,0.3164
S031,U031,R047,西班牙拿铁,-0.7503,0.1249,0.1152,0.0,0.25,1.0,0.0,0.322,1.0,0.9754,0,0.3374
S031,U031,R048,西班牙拿铁（低咖啡因）,-0.7528,0.1236,0.0906,0.0,0.25,1.0,0.0,0.3147,1.0,0.8118,0,0.3255
S031,U031,R049,摩卡,-0.7468,0.1266,0.1105,0.0,0.25,1.0,0.0,0.3206,1.0,0.8947,0,0.3333
S031,U031,R050,燕麦奶摩卡,-0.7413,0.1293,0.1173,0.0,0.25,1.0,0.0,0.3227,1.0,0.7183,0,0.3264
S031,U031,R051,椰奶摩卡,-0.7485,0.1257,0.1249,0.0,0.25,1.0,0.0,0.325,1.0,0.6842,0,0.3245
S031,U031,R052,杏仁奶摩卡,-0.7474,0.1263,0.133,0.0,0.25,1.0,0.0,0.3274,1.0,0.5607,0,0.3196
S031,U031,R053,摩卡（低咖啡因）,-0.748,0.126,0.0929,0.0,0.25,1.0,0.0,0.3154,1.0,0.5086,0,0.3115
S031,U031,R054,燕麦奶摩卡（低咖啡因）,-0.7476,0.1262,0.0923,0.0,0.25,1.0,0.0,0.3152,1.0,0.5638,0,0.3142
S031,U031,R055,椰奶摩卡（低咖啡因）,-0.7471,0.1264,0.0917,0.0,0.25,1.0,0.0,0.315,1.0,0.5817,0,0.3151
S031,U031,R056,杏仁奶摩卡（低咖啡因）,-0.7441,0.128,0.0923,0.0,0.25,1.0,0.0,0.3152,1.0,0.9659,0,0.3349
S031,U031,R057,dirty,-0.7509,0.1245,0.1255,0.0,0.25,1.0,0.0,0.3251,0.7,0.6995,0,0.2949
S031,U031,R058,燕麦奶dirty,-0.7359,0.1321,0.133,0.0,0.25,1.0,0.0,0.3274,0.7,0.6888,0,0.298
S031,U031,R059,椰奶dirty,-0.7509,0.1246,0.1244,0.0,0.25,1.0,0.0,0.3248,0.7,0.6198,0,0.2907
S031,U031,R060,杏仁奶dirty,-0.7448,0.1276,0.133,0.0,0.25,1.0,0.0,0.3274,0.7,0.6082,0,0.2924
S031,U031,R061,dirty（低咖啡因）,-0.7457,0.1272,0.0929,0.0,0.25,1.0,0.0,0.3154,0.7,0.6453,0,0.2887
S031,U031,R062,燕麦奶dirty（低咖啡因）,-0.7462,0.1269,0.0929,0.0,0.25,1.0,0.0,0.3154,0.7,0.8105,0,0.2969
S031,U031,R063,椰奶dirty（低咖啡因）,-0.7435,0.1283,0.0917,0.0,0.25,1.0,0.0,0.315,0.7,0.9345,0,0.3034
S031,U031,R064,杏仁奶dirty（低咖啡因）,-0.7444,0.1278,0.0929,0.0,0.25,1.0,0.0,0.3154,0.7,0.553,0,0.2843
S031,U031,R065,热可可,-0.541,0.2295,0.1134,0.0,0.0,1.0,0.0,0.284,1.0,0.936,0,0.3549
S031,U031,R066,燕麦奶热可可,-0.4354,0.2823,0.1331,0.0,0.0,1.0,0.0,0.2899,1.0,0.865,0,0.3725
S031,U031,R067,杏仁奶热可可,-0.4595,0.2702,0.1331,0.0,0.0,1.0,0.0,0.2899,1.0,0.5893,0,0.3545
S031,U031,R068,玫瑰椰椰烤奶,-0.5053,0.2473,0.1383,0.0,0.0,1.0,0.0,0.2915,1.0,0.6878,0,0.3521
S031,U031,R069,玫瑰菊花茶,-0.5007,0.2497,0.1335,0.0,0.0,1.0,0.0,0.2901,1.0,0.7009,0,0.353
S031,U031,R070,玫瑰陈皮茶,-0.6945,0.1528,0.1311,0.0,0.0,1.0,0.0,0.2893,1.0,0.7057,0,0.3189
S031,U031,R071,金银花菊花茶,-0.5011,0.2494,0.1361,0.0,0.0,1.0,0.0,0.2908,1.0,0.9376,0,0.365
S031,U031,R072,菊花柠檬茶,-0.2359,0.3821,0.1576,0.0,0.0556,1.0,0.0,0.3056,1.0,0.9361,0,0.418
S031,U031,R073,薰衣草柠檬茶,-0.2706,0.3647,0.1569,0.0,0.0556,1.0,0.0,0.3054,1.0,0.5223,0,0.3912
S031,U031,R074,百花茶,-0.6879,0.156,0.13,0.0,0.0,1.0,0.0,0.289,1.0,0.6934,0,0.3193
S031,U031,R075,洛神花玫瑰茶,-0.7303,0.1348,0.13,0.0,0.0,1.0,0.0,0.289,1.0,0.7983,0,0.3172
S031,U031,R076,洛神花苹果茶,-0.7662,0.1169,0.1279,0.0,0.0,1.0,0.0,0.2884,1.0,0.6197,0,0.3017
S031,U031,R077,金银花荷叶茶,-0.7449,0.1276,0.125,0.0,0.0,1.0,0.0,0.2875,1.0,0.605,0,0.3043
S031,U031,R078,百合玫瑰茶,-0.436,0.282,0.125,0.0,0.0,1.0,0.0,0.2875,1.0,0.6197,0,0.3591
S031,U031,R079,陈皮苹果茶,-0.7004,0.1498,0.1289,0.0,0.0,1.0,0.0,0.2887,1.0,0.7387,0,0.3193
S032,U032,R001,薄荷柠檬气泡茶,-0.797,0.1015,0.1512,0.1111,0.6111,1.0,0.0,0.4093,0.7,0.9518,0,0.3373
S032,U032,R002,蜂蜜柠檬茶,-0.2768,0.3616,0.2011,0.2,0.375,1.0,0.0,0.4066,0.7,0.7392,0,0.4165
S032,U032,R003,葡萄柠檬茉莉花茶,-0.0238,0.4881,0.1674,0.1429,0.625,1.0,0.0,0.4225,0.7,0.5769,0,0.4598
S032,U032,R004,青柠桂花蜜乌龙,-0.2525,0.3738,0.1669,0.1667,0.625,1.0,0.0,0.4271,0.7,0.5623,0,0.4211
S032,U032,R005,百香果乳酸绿茶,-0.7752,0.1124,0.1431,0.1429,0.6111,1.0,0.0,0.4132,0.7,0.8584,0,0.3382
S032,U032,R006,百香果美式,-0.7986,0.1007,0.1705,0.1111,0.625,1.0,0.0,0.4171,0.7,0.9291,0,0.3394
S032,U032,R007,百香果美式（低咖啡因）,-0.7845,0.1078,0.0667,0.1111,0.55,1.0,0.0,0.3747,0.7,0.9478,0,0.3237
S032,U032,R008,杨枝甘露,-0.6121,0.194,0.0739,0.125,0.5625,1.0,0.0,0.3815,0.3,0.826,0,0.3109
S032,U032,R009,鲜橙绿茶,-0.6993,0.1504,0.1582,0.1429,0.625,1.0,0.0,0.4198,0.7,0.7422,0,0.3486
S032,U032,R010,橙C美式,-0.8087,0.0957,0.1849,0.1111,0.6429,1.0,0.0,0.4241,0.7,0.9243,0,0.3405
S032,U032,R011,橙C美式（低咖啡因）,-0.7488,0.1256,0.0708,0.1111,0.5556,1.0,0.0,0.3768,0.7,0.9028,0,0.3287
S032,U032,R012,鲜橙养乐多,-0.5101,0.2449,0.0679,0.1429,0.5625,1.0,0.0,0.3833,0.7,0.7218,0,0.3643
S032,U032,R013,草莓奶昔,-0.485,0.2575,0.0762,0.125,0.5714,1.0,0.0,0.3836,0.7,0.7014,0,0.3678
S032,U032,R014,蓝莓奶昔,-0.3863,0.3068,0.0766,0.125,0.5625,1.0,0.0,0.3824,0.7,0.8156,0,0.3903
S032,U032,R015,桃桃乌龙,0.1106,0.5553,0.1765,0.2,0.625,1.0,0.0,0.4367,0.7,0.7855,1,0.5501
S032,U032,R016,芒果奶昔,-0.4805,0.2598,0.0758,0.125,0.5625,1.0,0.0,0.3821,0.7,0.8293,0,0.3743
S032,U032,R017,柠迭莓萝气泡水,-0.646,0.177,0.1707,0.1111,0.625,1.0,0.0,0.4172,0.3,0.8492,0,0.3221
S032,U032,R018,茉莉苹果奶绿,0.1035,0.5517,0.1989,0.1429,0.6429,1.0,0.0,0.4347,0.7,0.6172,1,0.5396
S032,U032,R019,荔枝白茶,0.0898,0.5449,0.1765,0.2,0.625,1.0,0.0,0.4367,0.7,0.6784,1,0.5411
S032,U032,R020,超级吨吨桶,-0.797,0.1015,0.1384,0.1111,0.6111,1.0,0.0,0.4054,0.3,0.522,0,0.274
S032,U032,R021,芝士奶盖铁观音,0.0512,0.5256,0.2329,0.1667,0.6429,1.0,0.0,0.4496,0.7,0.8933,1,0.551
S032,U032,R022,抹茶椰青美式,-0.5713,0.2144,0.1855,0.125,0.6429,1.0,0.0,0.4271,1.0,0.7663,0,0.4055
S032,U032,R023,草莓抹茶椰,-0.2338,0.3831,0.2067,0.1667,0.6429,1.0,0.0,0.4418,0.7,0.7037,1,0.4881
S032,U032,R024,柠檬草薄荷气泡水,-0.7737,0.1132,0.1671,0.1111,0.625,1.0,0.0,0.4161,0.7,0.9498,0,0.3443
S032,U032,R025,蝶豆花柠檬气泡水,-0.7597,0.1201,0.165,0.1,0.625,1.0,0.0,0.4133,0.3,0.6588,0,0.291
S032,U032,R026,泰式奶红,-0.528,0.236,0.154,0.0,0.5714,1.0,0.0,0.3819,1.0,0.8623,0,0.3976
S032,U032,R027,泰式奶绿,-0.5204,0.2398,0.1609,0.0,0.5714,1.0,0.0,0.384,1.0,0.5275,0,0.3831
S032,U032,R028,冰橙伯爵鸳鸯茶,-0.7966,0.1017,0.1635,0.0,0.5714,1.0,0.0,0.3848,1.0,0.9965,0,0.3586
S032,U032,R029,伯爵红茶奶茶,-0.7611,0.1194,0.1284,0.0,0.3125,1.0,0.0,0.3354,1.0,0.5025,0,0.3179
S032,U032,R030,焙茶豆乳,-0.5133,0.2433,0.1317,0.0,0.3125,1.0,0.0,0.3364,1.0,0.608,0,0.367
S032,U032,R031,抹茶豆乳,-0.6688,0.1656,0.1306,0.0,0.3125,1.0,0.0,0.336,1.0,0.5892,0,0.3386
S032,U032,R032,抹茶拿铁,-0.8018,0.0991,0.1317,0.0,0.3125,1.0,0.0,0.3364,1.0,0.6383,0,0.318
S032,U032,R033,燕麦奶抹茶拿铁,-0.7014,0.1493,0.13,0.0,0.3125,1.0,0.0,0.3359,1.0,0.9531,0,0.3511
